Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2015-05-13 13:45:00,EUR,Low,French Prelim Private Payrolls q/q,-0.1%,0.0%,0.0%,,,,
2015-05-13 15:00:00,EUR,Medium,Italian Prelim GDP q/q,0.3%,0.2%,0.0%,,,,
2015-05-13 16:00:00,EUR,Medium,Flash GDP q/q,0.4%,0.5%,0.3%,,,,
2015-05-13 16:00:00,EUR,Low,Industrial Production m/m,-0.3%,0.1%,1.0%,,,,
2015-05-13 19:30:00,USD,High,Core Retail Sales m/m,0.1%,0.4%,0.7%,,,,
2015-05-13 19:30:00,USD,High,Retail Sales m/m,0.0%,0.3%,1.1%,,,,
2015-05-13 19:30:00,USD,Medium,Import Prices m/m,-0.3%,0.3%,-0.2%,,,,
2015-05-13 21:00:00,USD,Medium,Business Inventories m/m,0.1%,0.2%,0.2%,,,,
2015-05-13 21:30:00,USD,Medium,Crude Oil Inventories,-2.2M,-0.1M,-3.9M,,,,
2015-05-14 19:30:00,USD,High,PPI m/m,-0.4%,0.1%,0.2%,,,,
2015-05-14 19:30:00,USD,High,Unemployment Claims,264K,272K,265K,,,,
2015-05-14 19:30:00,USD,Medium,Core PPI m/m,-0.2%,0.1%,0.2%,,,,
2015-05-14 21:30:00,USD,Low,Natural Gas Storage,111B,112B,76B,,,,
2015-05-15 19:30:00,USD,Medium,Empire State Manufacturing Index,3.1,5.1,-1.2,,,,
2015-05-15 20:15:00,USD,Medium,Capacity Utilization Rate,78.2%,78.4%,78.6%,,,,
2015-05-15 20:15:00,USD,Medium,Industrial Production m/m,-0.3%,0.1%,-0.3%,,,,
2015-05-15 21:00:00,USD,High,Prelim UoM Consumer Sentiment,88.6,95.8,95.9,,,,
2015-05-16 03:00:00,USD,Low,TIC Long-Term Purchases,17.6B,21.3B,20.9B,,,,
2015-05-18 15:00:00,EUR,Low,Italian Trade Balance,4.06B,2.47B,3.54B,,,,
2015-05-18 21:00:00,USD,Medium,NAHB Housing Market Index,54,57,56,,,,
2015-05-19 16:00:00,EUR,High,German ZEW Economic Sentiment,41.9,48.8,53.3,,,,
2015-05-19 16:00:00,EUR,Medium,Final CPI y/y,0.0%,0.0%,0.0%,,,,
2015-05-19 16:00:00,EUR,Medium,ZEW Economic Sentiment,61.2,62.4,64.8,,,,
2015-05-19 16:00:00,EUR,Low,Final Core CPI y/y,0.6%,0.6%,0.6%,,,,
2015-05-19 16:00:00,EUR,Low,Trade Balance,19.7B,22.9B,22.6B,,,,
2015-05-19 19:30:00,USD,High,Building Permits,1.14M,1.06M,1.04M,,,,
2015-05-19 19:30:00,USD,Medium,Housing Starts,1.14M,1.02M,0.94M,,,,
2015-05-20 13:00:00,EUR,Low,German PPI m/m,0.1%,0.1%,0.1%,,,,
2015-05-20 21:30:00,USD,Medium,Crude Oil Inventories,-2.7M,-1.3M,-2.2M,,,,
2015-05-21 14:00:00,EUR,High,French Flash Manufacturing PMI,49.3,48.6,48.0,,,,
2015-05-21 14:00:00,EUR,Medium,French Flash Services PMI,51.6,52.0,51.4,,,,
2015-05-21 14:30:00,EUR,High,German Flash Manufacturing PMI,51.4,51.9,52.1,,,,
2015-05-21 14:30:00,EUR,Medium,German Flash Services PMI,52.9,53.9,54.0,,,,
2015-05-21 15:00:00,EUR,Medium,Flash Manufacturing PMI,52.3,51.8,52.0,,,,
2015-05-21 15:00:00,EUR,Medium,Flash Services PMI,53.3,53.9,54.1,,,,
2015-05-21 15:00:00,EUR,Low,Current Account,18.6B,26.1B,27.3B,,,,
2015-05-21 19:30:00,USD,High,Unemployment Claims,274K,271K,264K,,,,
2015-05-21 20:45:00,USD,Medium,Flash Manufacturing PMI,53.8,54.6,54.1,,,,
2015-05-21 21:00:00,EUR,Low,Consumer Confidence,-6,-5,-5,,,,
2015-05-21 21:00:00,USD,High,Existing Home Sales,5.04M,5.23M,5.21M,,,,
2015-05-21 21:00:00,USD,High,Philly Fed Manufacturing Index,6.7,8.1,7.5,,,,
2015-05-21 21:00:00,USD,Low,CB Leading Index m/m,0.7%,0.3%,0.4%,,,,
2015-05-21 21:30:00,USD,Low,Natural Gas Storage,92B,100B,111B,,,,
2015-05-22 13:00:00,EUR,Low,German Final GDP q/q,0.3%,0.3%,0.3%,,,,
2015-05-22 15:00:00,EUR,High,German ifo Business Climate,108.5,108.3,108.6,,,,
2015-05-22 16:00:00,EUR,Low,Italian Retail Sales m/m,-0.1%,0.2%,-0.1%,,,,
2015-05-22 19:30:00,USD,High,CPI m/m,0.1%,0.1%,0.2%,,,,
2015-05-22 19:30:00,USD,High,Core CPI m/m,0.3%,0.2%,0.2%,,,,
2015-05-26 19:30:00,USD,High,Core Durable Goods Orders m/m,0.5%,0.5%,0.3%,,,,
2015-05-26 19:30:00,USD,Medium,Durable Goods Orders m/m,-0.5%,-0.4%,4.7%,,,,
2015-05-26 20:00:00,USD,Low,HPI m/m,0.3%,0.7%,0.6%,,,,
2015-05-26 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.0%,4.6%,5.0%,,,,
2015-05-26 20:45:00,USD,Low,Flash Services PMI,56.4,57.0,57.4,,,,
2015-05-26 20:59:00,USD,Low,Richmond Manufacturing Index,1,0,-3,,,,
2015-05-26 21:00:00,USD,High,CB Consumer Confidence,95.4,95.2,94.3,,,,
2015-05-26 21:00:00,USD,Medium,New Home Sales,517K,501K,484K,,,,
2015-05-27 13:00:00,EUR,Medium,German GfK Consumer Climate,10.2,10.0,10.1,,,,
2015-05-27 20:00:00,EUR,Low,Belgian NBB Business Climate,-4.9,-5.7,-6.2,,,,
2015-05-28 13:00:00,EUR,Low,German Import Prices m/m,0.6%,0.5%,1.0%,,,,
2015-05-28 19:30:00,USD,High,Unemployment Claims,282K,271K,275K,,,,
2015-05-28 21:00:00,USD,Medium,Pending Home Sales m/m,3.4%,0.8%,1.2%,,,,
2015-05-28 21:30:00,USD,Low,Natural Gas Storage,112B,95B,92B,,,,
2015-05-28 22:00:00,USD,Medium,Crude Oil Inventories,-2.8M,-1.5M,-2.7M,,,,
2015-05-29 13:00:00,EUR,Medium,German Retail Sales m/m,1.7%,1.1%,-1.4%,,,,
2015-05-29 13:45:00,EUR,Low,French Consumer Spending m/m,0.1%,0.4%,-0.7%,,,,
2015-05-29 14:00:00,EUR,Medium,Spanish Flash CPI y/y,-0.2%,-0.5%,-0.6%,,,,
2015-05-29 15:00:00,EUR,Medium,M3 Money Supply y/y,5.3%,4.9%,4.6%,,,,
2015-05-29 15:00:00,EUR,Medium,Private Loans y/y,0.0%,0.4%,0.1%,,,,
2015-05-29 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.2%,0.1%,0.2%,,,,
2015-05-29 19:30:00,USD,High,Prelim GDP q/q,-0.7%,-0.8%,0.2%,,,,
2015-05-29 19:30:00,USD,Low,Prelim GDP Price Index q/q,-0.1%,-0.1%,-0.1%,,,,
2015-05-29 20:45:00,USD,Medium,Chicago PMI,46.2,53.1,52.3,,,,
2015-05-29 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,90.7,90.0,88.6,,,,
2015-06-01 08:45:00,EUR,Medium,German Prelim CPI m/m,0.1%,0.0%,0.0%,,,,
2015-06-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,55.8,54.4,54.2,,,,
2015-06-01 14:45:00,EUR,Medium,Italian Manufacturing PMI,54.8,53.1,53.8,,,,
2015-06-01 14:50:00,EUR,Low,French Final Manufacturing PMI,49.4,49.3,49.3,,,,
2015-06-01 14:55:00,EUR,Medium,German Final Manufacturing PMI,51.1,51.4,51.4,,,,
2015-06-01 15:00:00,EUR,Low,Final Manufacturing PMI,52.2,52.3,52.3,,,,
2015-06-01 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.1%,,,,
2015-06-01 19:30:00,USD,Medium,Personal Spending m/m,0.0%,0.2%,0.5%,,,,
2015-06-01 19:30:00,USD,Low,Personal Income m/m,0.4%,0.3%,0.0%,,,,
2015-06-01 20:45:00,USD,Low,Final Manufacturing PMI,54.0,54.2,53.8,,,,
2015-06-01 21:00:00,USD,High,ISM Manufacturing PMI,52.8,51.9,51.5,,,,
2015-06-01 21:00:00,USD,Low,Construction Spending m/m,2.2%,0.7%,0.5%,,,,
2015-06-01 21:00:00,USD,Low,ISM Manufacturing Prices,49.5,43.0,40.5,,,,
2015-06-02 14:00:00,EUR,Medium,Spanish Unemployment Change,-118.0K,-115.4K,-118.9K,,,,
2015-06-02 14:55:00,EUR,Medium,German Unemployment Change,-6K,-10K,-9K,,,,
2015-06-02 16:00:00,EUR,Medium,CPI Flash Estimate y/y,0.3%,0.2%,0.0%,,,,
2015-06-02 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,0.7%,0.6%,,,,
2015-06-02 16:00:00,EUR,Low,PPI m/m,-0.1%,0.1%,0.2%,,,,
2015-06-02 21:00:00,USD,Medium,Factory Orders m/m,-0.4%,0.0%,2.2%,,,,
2015-06-02 21:00:00,USD,Low,IBD/TIPP Economic Optimism,48.1,49.8,49.7,,,,
2015-06-02 21:08:00,USD,Low,Total Vehicle Sales,17.8M,17.0M,16.5M,,,,
2015-06-03 14:15:00,EUR,Medium,Spanish Services PMI,58.4,59.5,60.3,,,,
2015-06-03 14:45:00,EUR,Medium,Italian Services PMI,52.5,52.8,53.1,,,,
2015-06-03 14:50:00,EUR,Low,French Final Services PMI,52.8,51.6,51.6,,,,
2015-06-03 14:55:00,EUR,Medium,German Final Services PMI,53.0,52.9,52.9,,,,
2015-06-03 15:00:00,EUR,Low,Final Services PMI,53.8,53.3,53.3,,,,
2015-06-03 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,12.4%,12.8%,12.6%,,,,
2015-06-03 15:00:00,EUR,Low,Italian Quarterly Unemployment Rate,12.4%,12.9%,12.7%,,,,
2015-06-03 16:00:00,EUR,Medium,Retail Sales m/m,0.7%,0.7%,-0.6%,,,,
2015-06-03 16:00:00,EUR,Medium,Unemployment Rate,11.1%,11.2%,11.2%,,,,
2015-06-03 18:45:00,EUR,High,Main Refinancing Rate,0.05%,0.05%,0.05%,,,,
2015-06-03 19:15:00,USD,High,ADP Non-Farm Employment Change,201K,198K,165K,,,,
2015-06-03 19:30:00,USD,High,Trade Balance,-40.9B,-43.9B,-50.6B,,,,
2015-06-03 20:45:00,USD,Low,Final Services PMI,56.2,56.5,56.4,,,,
2015-06-03 21:00:00,USD,High,ISM Services PMI,55.7,57.1,57.8,,,,
2015-06-03 21:30:00,USD,Medium,Crude Oil Inventories,-1.9M,-1.9M,-2.8M,,,,
2015-06-04 19:30:00,USD,High,Unemployment Claims,276K,280K,284K,,,,
2015-06-04 19:30:00,USD,Medium,Revised Nonfarm Productivity q/q,-3.1%,-2.8%,-1.9%,,,,
2015-06-04 19:30:00,USD,Low,Revised Unit Labor Costs q/q,6.7%,5.8%,5.0%,,,,
2015-06-04 21:30:00,USD,Low,Natural Gas Storage,132B,119B,112B,,,,
2015-06-05 13:00:00,EUR,Medium,German Factory Orders m/m,1.4%,0.6%,1.1%,,,,
2015-06-05 13:45:00,EUR,Low,French Trade Balance,-3.0B,-4.0B,-4.4B,,,,
2015-06-05 19:30:00,USD,High,Non-Farm Employment Change,280K,222K,221K,,,,
2015-06-05 19:30:00,USD,High,Unemployment Rate,5.5%,5.4%,5.4%,,,,
2015-06-05 19:30:00,USD,Medium,Average Hourly Earnings m/m,0.3%,0.2%,0.1%,,,,
2015-06-06 02:00:00,USD,Low,Consumer Credit m/m,20.5B,16.5B,21.3B,,,,
2015-06-08 13:00:00,EUR,Medium,German Industrial Production m/m,0.9%,0.6%,-0.4%,,,,
2015-06-08 13:00:00,EUR,Low,German Trade Balance,22.3B,18.1B,19.4B,,,,
2015-06-08 15:30:00,EUR,Low,Sentix Investor Confidence,17.1,18.9,19.6,,,,
2015-06-09 16:00:00,EUR,Low,Revised GDP q/q,0.4%,0.4%,0.4%,,,,
2015-06-09 17:00:00,USD,Low,NFIB Small Business Index,98.3,97.1,96.9,,,,
2015-06-09 21:00:00,USD,Medium,JOLTS Job Openings,5.38M,5.03M,5.11M,,,,
2015-06-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.4%,0.2%,0.2%,,,,
2015-06-10 13:45:00,EUR,Low,French Industrial Production m/m,-0.9%,0.4%,0.0%,,,,
2015-06-10 15:00:00,EUR,Low,Italian Industrial Production m/m,-0.3%,0.3%,0.5%,,,,
2015-06-10 21:30:00,USD,Medium,Crude Oil Inventories,-6.8M,-1.5M,-1.9M,,,,
2015-06-11 01:00:00,USD,Low,Federal Budget Balance,-82.4B,-97.4B,156.7B,,,,
2015-06-11 12:30:00,EUR,Low,French Final Private Payrolls q/q,0.0%,-0.1%,-0.1%,,,,
2015-06-11 13:45:00,EUR,Low,French Final CPI m/m,0.2%,0.3%,0.1%,,,,
2015-06-11 19:30:00,USD,High,Core Retail Sales m/m,1.0%,0.7%,0.1%,,,,
2015-06-11 19:30:00,USD,High,Retail Sales m/m,1.2%,1.1%,0.2%,,,,
2015-06-11 19:30:00,USD,High,Unemployment Claims,279K,277K,277K,,,,
2015-06-11 19:30:00,USD,Medium,Import Prices m/m,1.3%,0.9%,-0.2%,,,,
2015-06-11 21:00:00,USD,Medium,Business Inventories m/m,0.4%,0.2%,0.1%,,,,
2015-06-11 21:30:00,USD,Low,Natural Gas Storage,111B,114B,132B,,,,
2015-06-12 13:00:00,EUR,Low,German WPI m/m,0.5%,0.3%,0.4%,,,,
2015-06-12 16:00:00,EUR,Low,Industrial Production m/m,0.1%,0.4%,-0.4%,,,,
2015-06-12 19:30:00,USD,High,PPI m/m,0.5%,0.4%,-0.4%,,,,
2015-06-12 19:30:00,USD,Medium,Core PPI m/m,0.1%,0.1%,-0.2%,,,,
2015-06-12 21:00:00,USD,High,Prelim UoM Consumer Sentiment,94.6,91.3,90.7,,,,
2015-06-15 16:00:00,EUR,Low,Trade Balance,24.3B,20.3B,19.9B,,,,
2015-06-15 19:30:00,USD,Medium,Empire State Manufacturing Index,-2.0,5.8,3.1,,,,
2015-06-15 20:15:00,USD,Medium,Capacity Utilization Rate,78.1%,78.3%,78.3%,,,,
2015-06-15 20:15:00,USD,Medium,Industrial Production m/m,-0.2%,0.2%,-0.5%,,,,
2015-06-15 21:00:00,USD,Medium,NAHB Housing Market Index,59,56,54,,,,
2015-06-16 03:00:00,USD,Low,TIC Long-Term Purchases,53.9B,22.5B,25.6B,,,,
2015-06-16 13:00:00,EUR,Low,German Final CPI m/m,0.1%,0.1%,0.1%,,,,
2015-06-16 16:00:00,EUR,High,German ZEW Economic Sentiment,31.5,37.5,41.9,,,,
2015-06-16 16:00:00,EUR,Medium,ZEW Economic Sentiment,53.7,60.3,61.2,,,,
2015-06-16 16:00:00,EUR,Low,Final Employment Change q/q,0.1%,0.1%,0.1%,,,,
2015-06-16 19:30:00,USD,High,Building Permits,1.28M,1.11M,1.14M,,,,
2015-06-16 19:30:00,USD,Medium,Housing Starts,1.04M,1.10M,1.17M,,,,
2015-06-17 15:04:00,EUR,Low,Italian Trade Balance,3.74B,3.27B,4.01B,,,,
2015-06-17 16:00:00,EUR,Medium,Final CPI y/y,0.3%,0.3%,0.3%,,,,
2015-06-17 16:00:00,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%,,,,
2015-06-17 21:30:00,USD,Medium,Crude Oil Inventories,-2.7M,-1.6M,-6.8M,,,,
2015-06-18 01:00:00,USD,High,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,,,
2015-06-18 16:30:00,EUR,High,Long Term Refinancing Operation,73.8B,60.0B,97.8B,,,,
2015-06-18 19:30:00,USD,High,CPI m/m,0.4%,0.5%,0.1%,,,,
2015-06-18 19:30:00,USD,High,Core CPI m/m,0.1%,0.2%,0.3%,,,,
2015-06-18 19:30:00,USD,High,Unemployment Claims,267K,278K,279K,,,,
2015-06-18 19:30:00,USD,Medium,Current Account,-113B,-116B,-103B,,,,
2015-06-18 21:00:00,USD,High,Philly Fed Manufacturing Index,15.2,8.1,6.7,,,,
2015-06-18 21:00:00,USD,Low,CB Leading Index m/m,0.7%,0.4%,0.7%,,,,
2015-06-18 21:30:00,USD,Low,Natural Gas Storage,89B,95B,111B,,,,
2015-06-19 13:00:00,EUR,Low,German PPI m/m,0.0%,0.2%,0.1%,,,,
2015-06-19 15:00:00,EUR,Low,Current Account,22.3B,18.1B,18.0B,,,,
2015-06-22 21:00:00,EUR,Low,Consumer Confidence,-6,-6,-6,,,,
2015-06-22 21:00:00,USD,High,Existing Home Sales,5.35M,5.27M,5.09M,,,,
2015-06-23 14:00:00,EUR,High,French Flash Manufacturing PMI,50.5,50.1,49.4,,,,
2015-06-23 14:00:00,EUR,Medium,French Flash Services PMI,54.1,52.5,52.8,,,,
2015-06-23 14:30:00,EUR,High,German Flash Manufacturing PMI,51.9,51.5,51.1,,,,
2015-06-23 14:30:00,EUR,Medium,German Flash Services PMI,54.2,52.9,53.0,,,,
2015-06-23 15:00:00,EUR,Medium,Flash Manufacturing PMI,52.5,52.0,52.2,,,,
2015-06-23 15:00:00,EUR,Medium,Flash Services PMI,54.4,53.7,53.8,,,,
2015-06-23 16:00:00,EUR,Low,Italian Retail Sales m/m,0.7%,0.1%,-0.1%,,,,
2015-06-23 19:30:00,USD,High,Core Durable Goods Orders m/m,0.5%,0.6%,-0.2%,,,,
2015-06-23 19:30:00,USD,Medium,Durable Goods Orders m/m,-1.8%,-0.6%,-1.0%,,,,
2015-06-23 20:00:00,USD,Low,HPI m/m,0.3%,0.6%,0.3%,,,,
2015-06-23 20:45:00,USD,Medium,Flash Manufacturing PMI,53.4,54.2,54.0,,,,
2015-06-23 20:59:00,USD,Low,Richmond Manufacturing Index,6,3,1,,,,
2015-06-23 21:00:00,USD,Medium,New Home Sales,546K,524K,534K,,,,
2015-06-24 15:00:00,EUR,High,German ifo Business Climate,107.4,108.2,108.5,,,,
2015-06-24 19:30:00,USD,High,Final GDP q/q,-0.2%,-0.2%,-0.7%,,,,
2015-06-24 19:30:00,USD,Low,Final GDP Price Index q/q,0.0%,-0.1%,-0.1%,,,,
2015-06-24 20:00:00,EUR,Low,Belgian NBB Business Climate,-3.9,-5.2,-4.9,,,,
2015-06-24 21:30:00,USD,Medium,Crude Oil Inventories,-4.9M,-1.8M,-2.7M,,,,
2015-06-25 13:00:00,EUR,Medium,German GfK Consumer Climate,10.1,10.1,10.2,,,,
2015-06-25 19:30:00,USD,High,Unemployment Claims,271K,271K,268K,,,,
2015-06-25 19:30:00,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.1%,,,,
2015-06-25 19:30:00,USD,Medium,Personal Spending m/m,0.9%,0.7%,0.1%,,,,
2015-06-25 19:30:00,USD,Low,Personal Income m/m,0.5%,0.6%,0.5%,,,,
2015-06-25 20:45:00,USD,Low,Flash Services PMI,54.8,56.5,56.2,,,,
2015-06-25 21:30:00,USD,Low,Natural Gas Storage,75B,79B,89B,,,,
2015-06-26 13:00:00,EUR,Low,German Import Prices m/m,-0.2%,0.2%,0.6%,,,,
2015-06-26 15:00:00,EUR,Medium,M3 Money Supply y/y,5.0%,5.4%,5.3%,,,,
2015-06-26 15:00:00,EUR,Low,Private Loans y/y,0.5%,0.3%,0.0%,,,,
2015-06-26 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,96.1,94.6,94.6,,,,
2015-06-29 06:50:00,EUR,Medium,German Prelim CPI m/m,-0.1%,0.1%,0.1%,,,,
2015-06-29 14:00:00,EUR,Medium,Spanish Flash CPI y/y,0.1%,-0.1%,-0.2%,,,,
2015-06-29 21:00:00,USD,Medium,Pending Home Sales m/m,0.9%,1.3%,2.7%,,,,
2015-06-30 13:00:00,EUR,Medium,German Retail Sales m/m,0.5%,0.0%,1.3%,,,,
2015-06-30 13:45:00,EUR,Low,French Consumer Spending m/m,0.1%,0.3%,0.1%,,,,
2015-06-30 14:55:00,EUR,Medium,German Unemployment Change,-1K,-5K,-5K,,,,
2015-06-30 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,12.4%,12.5%,12.4%,,,,
2015-06-30 16:00:00,EUR,Medium,CPI Flash Estimate y/y,0.2%,0.2%,0.3%,,,,
2015-06-30 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.8%,0.8%,0.9%,,,,
2015-06-30 16:00:00,EUR,Medium,Unemployment Rate,11.1%,11.1%,11.1%,,,,
2015-06-30 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.1%,0.3%,0.1%,,,,
2015-06-30 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,4.9%,5.3%,5.0%,,,,
2015-06-30 20:45:00,USD,Medium,Chicago PMI,49.4,50.2,46.2,,,,
2015-06-30 21:00:00,USD,High,CB Consumer Confidence,101.4,97.1,94.6,,,,
2015-07-01 14:15:00,EUR,Medium,Spanish Manufacturing PMI,54.5,55.6,55.8,,,,
2015-07-01 14:45:00,EUR,Low,Italian Manufacturing PMI,54.1,54.4,54.8,,,,
2015-07-01 14:50:00,EUR,Low,French Final Manufacturing PMI,50.7,50.5,50.5,,,,
2015-07-01 14:55:00,EUR,Medium,German Final Manufacturing PMI,51.9,51.9,51.9,,,,
2015-07-01 15:00:00,EUR,Low,Final Manufacturing PMI,52.5,52.5,52.5,,,,
2015-07-01 19:15:00,USD,High,ADP Non-Farm Employment Change,237K,219K,203K,,,,
2015-07-01 20:45:00,USD,Low,Final Manufacturing PMI,53.6,53.4,53.4,,,,
2015-07-01 21:00:00,USD,High,ISM Manufacturing PMI,53.5,53.2,52.8,,,,
2015-07-01 21:00:00,USD,Low,Construction Spending m/m,0.8%,0.4%,2.1%,,,,
2015-07-01 21:00:00,USD,Low,ISM Manufacturing Prices,49.5,51.1,49.5,,,,
2015-07-01 21:30:00,USD,Medium,Crude Oil Inventories,2.4M,-1.9M,-4.9M,,,,
2015-07-01 21:30:00,USD,Low,Total Vehicle Sales,17.2M,17.2M,17.8M,,,,
2015-07-02 14:00:00,EUR,Medium,Spanish Unemployment Change,-94.7K,-124.3K,-118.0K,,,,
2015-07-02 16:00:00,EUR,Low,PPI m/m,0.0%,0.1%,-0.1%,,,,
2015-07-02 19:30:00,USD,High,Non-Farm Employment Change,223K,231K,254K,,,,
2015-07-02 19:30:00,USD,High,Unemployment Rate,5.3%,5.4%,5.5%,,,,
2015-07-02 19:30:00,USD,Medium,Average Hourly Earnings m/m,0.0%,0.2%,0.2%,,,,
2015-07-02 19:30:00,USD,Medium,Unemployment Claims,281K,270K,271K,,,,
2015-07-02 21:00:00,USD,Medium,Factory Orders m/m,-1.0%,-0.5%,-0.7%,,,,
2015-07-02 21:30:00,USD,Low,Natural Gas Storage,69B,74B,75B,,,,
2015-07-03 14:15:00,EUR,Medium,Spanish Services PMI,56.1,58.0,58.4,,,,
2015-07-03 14:45:00,EUR,Low,Italian Services PMI,53.4,52.9,52.5,,,,
2015-07-03 14:50:00,EUR,Low,French Final Services PMI,54.1,54.1,54.1,,,,
2015-07-03 14:55:00,EUR,Low,German Final Services PMI,53.8,54.2,54.2,,,,
2015-07-03 15:00:00,EUR,Low,Final Services PMI,54.4,54.4,54.4,,,,
2015-07-03 16:00:00,EUR,Medium,Retail Sales m/m,0.2%,0.1%,0.7%,,,,
2015-07-06 13:00:00,EUR,Medium,German Factory Orders m/m,-0.2%,0.0%,2.2%,,,,
2015-07-06 15:30:00,EUR,Low,Sentix Investor Confidence,18.5,15.6,17.1,,,,
2015-07-06 20:45:00,USD,Low,Final Services PMI,54.8,54.8,54.8,,,,
2015-07-06 21:00:00,USD,High,ISM Services PMI,56.0,56.5,55.7,,,,
2015-07-07 13:00:00,EUR,Low,German Industrial Production m/m,0.0%,0.1%,0.6%,,,,
2015-07-07 13:45:00,EUR,Low,French Trade Balance,-4.0B,-3.3B,-3.3B,,,,
2015-07-07 19:30:00,USD,High,Trade Balance,-41.9B,-42.5B,-40.7B,,,,
2015-07-07 21:00:00,USD,Medium,JOLTS Job Openings,5.36M,5.33M,5.33M,,,,
2015-07-07 21:00:00,USD,Low,IBD/TIPP Economic Optimism,48.1,48.9,48.1,,,,
2015-07-08 21:30:00,USD,Medium,Crude Oil Inventories,0.4M,-0.6M,2.4M,,,,
2015-07-09 02:00:00,USD,Low,Consumer Credit m/m,16.1B,18.5B,21.4B,,,,
2015-07-09 13:00:00,EUR,Low,German Trade Balance,22.8B,20.6B,21.5B,,,,
2015-07-09 19:30:00,USD,High,Unemployment Claims,297K,274K,282K,,,,
2015-07-09 21:30:00,USD,Low,Natural Gas Storage,91B,86B,69B,,,,
2015-07-10 13:00:00,EUR,Low,German WPI m/m,-0.2%,0.1%,0.5%,,,,
2015-07-10 13:45:00,EUR,Low,French Industrial Production m/m,0.4%,0.5%,-0.8%,,,,
2015-07-10 15:00:00,EUR,Low,Italian Industrial Production m/m,0.9%,0.3%,-0.3%,,,,
2015-07-10 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.8%,0.3%,0.4%,,,,
2015-07-14 01:00:00,USD,Low,Federal Budget Balance,51.8B,41.2B,-82.4B,,,,
2015-07-14 13:00:00,EUR,Low,German Final CPI m/m,-0.1%,-0.1%,-0.1%,,,,
2015-07-14 16:00:00,EUR,High,German ZEW Economic Sentiment,29.7,30.6,31.5,,,,
2015-07-14 16:00:00,EUR,Medium,ZEW Economic Sentiment,42.7,51.1,53.7,,,,
2015-07-14 16:00:00,EUR,Low,Industrial Production m/m,-0.4%,0.2%,0.0%,,,,
2015-07-14 17:00:00,USD,Low,NFIB Small Business Index,94.1,98.6,98.3,,,,
2015-07-14 19:30:00,USD,High,Core Retail Sales m/m,-0.1%,0.7%,0.8%,,,,
2015-07-14 19:30:00,USD,High,Retail Sales m/m,-0.3%,0.2%,1.0%,,,,
2015-07-14 19:30:00,USD,Medium,Import Prices m/m,-0.1%,0.1%,1.2%,,,,
2015-07-14 21:00:00,USD,Medium,Business Inventories m/m,0.3%,0.3%,0.4%,,,,
2015-07-15 13:45:00,EUR,Low,French Final CPI m/m,-0.1%,0.1%,0.2%,,,,
2015-07-15 19:30:00,USD,High,PPI m/m,0.4%,0.2%,0.5%,,,,
2015-07-15 19:30:00,USD,Medium,Core PPI m/m,0.3%,0.1%,0.1%,,,,
2015-07-15 19:30:00,USD,Medium,Empire State Manufacturing Index,3.9,3.4,-2.0,,,,
2015-07-15 20:15:00,USD,Medium,Capacity Utilization Rate,78.4%,78.1%,78.2%,,,,
2015-07-15 20:15:00,USD,Medium,Industrial Production m/m,0.3%,0.2%,-0.2%,,,,
2015-07-15 21:30:00,USD,Medium,Crude Oil Inventories,-4.3M,-2.0M,0.4M,,,,
2015-07-16 15:03:00,EUR,Low,Italian Trade Balance,4.18B,2.83B,3.73B,,,,
2015-07-16 16:00:00,EUR,Medium,Final CPI y/y,0.2%,0.2%,0.2%,,,,
2015-07-16 16:00:00,EUR,Low,Final Core CPI y/y,0.8%,0.8%,0.8%,,,,
2015-07-16 16:00:00,EUR,Low,Trade Balance,21.2B,22.3B,23.9B,,,,
2015-07-16 18:45:00,EUR,High,Main Refinancing Rate,0.05%,0.05%,0.05%,,,,
2015-07-16 19:30:00,USD,High,Unemployment Claims,281K,284K,296K,,,,
2015-07-16 21:00:00,USD,High,Philly Fed Manufacturing Index,5.7,11.9,15.2,,,,
2015-07-16 21:00:00,USD,Low,NAHB Housing Market Index,60,59,60,,,,
2015-07-16 21:30:00,USD,Low,Natural Gas Storage,99B,89B,91B,,,,
2015-07-17 03:00:00,USD,Low,TIC Long-Term Purchases,93.0B,30.3B,54.4B,,,,
2015-07-17 19:30:00,USD,High,Building Permits,1.34M,1.11M,1.25M,,,,
2015-07-17 19:30:00,USD,High,CPI m/m,0.3%,0.3%,0.4%,,,,
