Time,Currency,Impact,Event,Actual,Forecast,Previous,EffectDay,Effect60,Effect30,Effect15
2018-04-23 21:00:00,USD,Medium,Existing Home Sales,5.60M,5.55M,5.54M,-79.0,22.0,16.0,
2018-04-24 15:00:00,EUR,Medium,German ifo Business Climate,102.1,102.7,103.3,-61.0,-22.0,-16.0,
2018-04-24 19:58:00,EUR,Low,Belgian NBB Business Climate,1.0,-0.6,0.1,-61.0,31.0,24.0,
2018-04-24 20:00:00,USD,Low,HPI m/m,0.6%,0.5%,0.9%,-61.0,33.0,24.0,
2018-04-24 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,6.8%,6.3%,6.4%,-61.0,33.0,24.0,
2018-04-24 20:59:00,USD,Low,Richmond Manufacturing Index,-3,16,15,-61.0,-21.0,-15.0,
2018-04-24 21:00:00,USD,High,CB Consumer Confidence,128.7,126.0,127.0,-61.0,-21.0,-15.0,
2018-04-24 21:00:00,USD,Low,New Home Sales,694K,625K,667K,-61.0,-21.0,-15.0,
2018-04-25 21:30:00,USD,High,Crude Oil Inventories,2.2M,-1.6M,-1.1M,-77.0,21.0,8.0,
2018-04-26 13:00:00,EUR,Low,German GfK Consumer Climate,10.8,10.9,10.9,-111.0,15.0,-9.0,
2018-04-26 14:00:00,EUR,Medium,Spanish Unemployment Rate,16.7%,16.3%,16.6%,-111.0,-29.0,-22.0,
2018-04-26 18:45:00,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%,-111.0,-50.0,-32.0,
2018-04-26 19:30:00,USD,High,Core Durable Goods Orders m/m,0.0%,0.5%,1.0%,-111.0,63.0,63.0,
2018-04-26 19:30:00,USD,Medium,Durable Goods Orders m/m,2.6%,1.6%,3.0%,-111.0,63.0,63.0,
2018-04-26 19:30:00,USD,Medium,Unemployment Claims,209K,230K,233K,-111.0,63.0,63.0,
2018-04-26 19:30:00,USD,Low,Goods Trade Balance,-68.0B,-74.8B,-75.9B,-111.0,63.0,63.0,
2018-04-26 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,0.5%,0.6%,1.0%,-111.0,63.0,63.0,
2018-04-26 21:30:00,USD,Low,Natural Gas Storage,-18B,-11B,-36B,-111.0,-25.0,-21.0,
2018-04-27 12:30:00,EUR,Low,French Flash GDP q/q,0.3%,0.4%,0.7%,-74.0,-20.0,7.0,
2018-04-27 13:00:00,EUR,Low,German Import Prices m/m,0.0%,0.1%,-0.6%,-74.0,-27.0,-19.0,
2018-04-27 13:45:00,EUR,Low,French Consumer Spending m/m,0.1%,0.4%,2.5%,-74.0,-32.0,-17.0,
2018-04-27 13:45:00,EUR,Low,French Prelim CPI m/m,0.1%,0.1%,1.0%,-74.0,-32.0,-17.0,
2018-04-27 14:00:00,EUR,Medium,Spanish Flash CPI y/y,1.1%,1.2%,1.2%,-74.0,-25.0,-24.0,
2018-04-27 14:00:00,EUR,Medium,Spanish Flash GDP q/q,0.7%,0.7%,0.7%,-74.0,-25.0,-24.0,
2018-04-27 14:55:00,EUR,Low,German Unemployment Change,-7K,-15K,-18K,-74.0,20.0,15.0,
2018-04-27 19:30:00,USD,High,Advance GDP q/q,2.3%,2.0%,2.9%,-74.0,-34.0,-32.0,
2018-04-27 19:30:00,USD,Medium,Advance GDP Price Index q/q,2.0%,2.2%,2.3%,-74.0,-34.0,-32.0,
2018-04-27 19:30:00,USD,Medium,Employment Cost Index q/q,0.8%,0.7%,0.6%,-74.0,-34.0,-32.0,
2018-04-27 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,98.8,98.0,97.8,-74.0,44.0,-15.0,
2018-04-30 13:00:00,EUR,Medium,German Retail Sales m/m,-0.6%,0.8%,-0.2%,-74.0,-15.0,-12.0,
2018-04-30 13:00:00,EUR,Medium,German Prelim CPI m/m,0.0%,-0.1%,0.4%,-74.0,-15.0,-12.0,
2018-04-30 15:00:00,EUR,Medium,M3 Money Supply y/y,3.7%,4.1%,4.2%,-74.0,-21.0,-11.0,
2018-04-30 15:00:00,EUR,Low,Private Loans y/y,3.0%,2.9%,2.9%,-74.0,-21.0,-11.0,
2018-04-30 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.1%,0.2%,0.3%,-74.0,23.0,10.0,
2018-04-30 19:30:00,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.2%,-74.0,18.0,12.0,
2018-04-30 19:30:00,USD,Medium,Personal Spending m/m,0.4%,0.4%,0.0%,-74.0,18.0,12.0,
2018-04-30 19:30:00,USD,Low,Personal Income m/m,0.3%,0.4%,0.3%,-74.0,18.0,12.0,
2018-04-30 20:45:00,USD,Medium,Chicago PMI,57.6,58.2,57.4,-74.0,21.0,21.0,
2018-04-30 21:00:00,USD,Low,Pending Home Sales m/m,0.4%,0.6%,2.8%,-74.0,20.0,20.0,
2018-05-01 20:45:00,USD,Low,Final Manufacturing PMI,56.5,56.5,56.5,-120.0,-37.0,-20.0,
2018-05-01 21:00:00,USD,High,ISM Manufacturing PMI,57.3,58.4,59.3,-120.0,-39.0,-37.0,
2018-05-01 21:00:00,USD,Low,Construction Spending m/m,-1.7%,0.5%,1.0%,-120.0,-39.0,-37.0,
2018-05-01 21:00:00,USD,Low,ISM Manufacturing Prices,79.3,78.3,78.1,-120.0,-39.0,-37.0,
2018-05-01 21:00:00,USD,Low,Wards Total Vehicle Sales,17.1M,17.0M,17.4M,-120.0,-39.0,-37.0,
2018-05-01 21:24:00,USD,Low,Total Vehicle Sales,17.2M,17.1M,17.5M,-120.0,-21.0,-14.0,
2018-05-02 14:15:00,EUR,Low,Spanish Manufacturing PMI,54.4,54.2,54.8,-79.0,20.0,20.0,
2018-05-02 14:45:00,EUR,Low,Italian Manufacturing PMI,53.5,54.4,55.1,-79.0,-26.0,-14.0,
2018-05-02 14:50:00,EUR,Low,French Final Manufacturing PMI,53.8,53.4,53.4,-79.0,-34.0,-18.0,
2018-05-02 14:55:00,EUR,Low,German Final Manufacturing PMI,58.1,58.1,58.1,-79.0,-30.0,-17.0,
2018-05-02 15:00:00,EUR,Low,Final Manufacturing PMI,56.2,56.0,56.0,-79.0,-30.0,-21.0,
2018-05-02 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.0%,10.9%,11.0%,-79.0,-30.0,-21.0,
2018-05-02 16:00:00,EUR,Medium,Prelim Flash GDP q/q,0.4%,0.4%,0.6%,-79.0,17.0,12.0,
2018-05-02 16:00:00,EUR,Low,Italian Prelim GDP q/q,0.3%,0.3%,0.3%,-79.0,17.0,12.0,
2018-05-02 16:00:00,EUR,Low,Unemployment Rate,8.5%,8.5%,8.5%,-79.0,17.0,12.0,
2018-05-02 19:15:00,USD,High,ADP Non-Farm Employment Change,204K,200K,228K,-79.0,-16.0,-16.0,
2018-05-02 21:30:00,USD,High,Crude Oil Inventories,6.2M,1.0M,2.2M,-79.0,-21.0,-21.0,
2018-05-03 01:00:00,USD,High,Federal Funds Rate,<1.75%,<1.75%,<1.75%,88.0,70.0,70.0,
2018-05-03 16:00:00,EUR,Medium,CPI Flash Estimate y/y,1.2%,1.3%,1.3%,88.0,-38.0,-36.0,
2018-05-03 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,0.7%,0.9%,1.0%,88.0,-38.0,-36.0,
2018-05-03 16:00:00,EUR,Low,PPI m/m,0.1%,0.1%,0.0%,88.0,-38.0,-36.0,
2018-05-03 19:30:00,USD,Medium,Prelim Nonfarm Productivity q/q,0.7%,0.9%,0.0%,88.0,-31.0,-25.0,
2018-05-03 19:30:00,USD,Medium,Prelim Unit Labor Costs q/q,2.7%,3.1%,2.5%,88.0,-31.0,-25.0,
2018-05-03 19:30:00,USD,Medium,Unemployment Claims,211K,225K,209K,88.0,-31.0,-25.0,
2018-05-03 19:30:00,USD,Low,Trade Balance,-49.0B,-50.0B,-57.7B,88.0,-31.0,-25.0,
2018-05-03 20:45:00,USD,Low,Final Services PMI,54.6,54.4,54.4,88.0,-29.0,-18.0,
2018-05-03 21:00:00,USD,High,ISM Services PMI,56.8,58.1,58.8,88.0,-34.0,-28.0,
2018-05-03 21:00:00,USD,Low,Factory Orders m/m,1.6%,1.3%,1.6%,88.0,-34.0,-28.0,
2018-05-03 21:30:00,USD,Low,Natural Gas Storage,62B,47B,-18B,88.0,-15.0,-15.0,
2018-05-04 13:45:00,EUR,Low,French Trade Balance,-5.3B,-4.9B,-5.0B,-93.0,-16.0,-12.0,
2018-05-04 14:00:00,EUR,Low,Spanish Unemployment Change,-86.7K,-100.2K,-47.7K,-93.0,18.0,16.0,
2018-05-04 14:15:00,EUR,Low,Spanish Services PMI,55.6,56.1,56.2,-93.0,15.0,10.0,
2018-05-04 14:45:00,EUR,Low,Italian Services PMI,52.6,53.0,52.6,-93.0,-16.0,-15.0,
2018-05-04 14:50:00,EUR,Low,French Final Services PMI,57.4,57.4,57.4,-93.0,-16.0,-15.0,
2018-05-04 14:55:00,EUR,Low,German Final Services PMI,53.0,54.1,54.1,-93.0,-16.0,-15.0,
2018-05-04 15:00:00,EUR,Low,Final Services PMI,54.7,55.0,55.0,-93.0,16.0,16.0,
2018-05-04 16:00:00,EUR,Low,Retail Sales m/m,0.1%,0.5%,0.3%,-93.0,-13.0,12.0,
2018-05-04 19:30:00,USD,High,Average Hourly Earnings m/m,0.1%,0.2%,0.2%,-93.0,-83.0,41.0,
2018-05-04 19:30:00,USD,High,Non-Farm Employment Change,164K,190K,135K,-93.0,-83.0,41.0,
2018-05-04 19:30:00,USD,High,Unemployment Rate,3.9%,4.0%,4.1%,-93.0,-83.0,41.0,
2018-05-07 13:00:00,EUR,Low,German Factory Orders m/m,-0.9%,0.5%,0.3%,-80.0,-15.0,-14.0,
2018-05-07 15:30:00,EUR,Low,Sentix Investor Confidence,19.2,21.2,19.6,-80.0,11.0,8.0,
2018-05-08 02:00:00,USD,Low,Consumer Credit m/m,11.6B,16.2B,13.6B,-100.0,-8.0,-6.0,
2018-05-08 13:00:00,EUR,Low,German Industrial Production m/m,1.0%,0.8%,-1.7%,-100.0,16.0,14.0,
2018-05-08 13:00:00,EUR,Low,German Trade Balance,22.0B,19.9B,19.4B,-100.0,16.0,14.0,
2018-05-08 17:00:00,USD,Low,NFIB Small Business Index,104.8,105.2,104.7,-100.0,-13.0,-13.0,
2018-05-08 21:00:00,USD,Low,JOLTS Job Openings,6.55M,6.02M,6.08M,-100.0,19.0,-12.0,
2018-05-08 21:02:00,USD,Low,IBD/TIPP Economic Optimism,53.6,51.3,52.6,-100.0,19.0,12.0,
2018-05-09 13:45:00,EUR,Low,French Industrial Production m/m,-0.4%,0.4%,1.1%,-74.0,-16.0,-10.0,
2018-05-09 15:00:00,EUR,Low,Italian Retail Sales m/m,-0.2%,0.1%,0.7%,-74.0,26.0,14.0,
2018-05-09 19:30:00,USD,High,PPI m/m,0.1%,0.2%,0.3%,-74.0,26.0,26.0,
2018-05-09 19:30:00,USD,Medium,Core PPI m/m,0.2%,0.2%,0.3%,-74.0,26.0,26.0,
2018-05-09 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.3%,0.6%,0.5%,-74.0,-30.0,9.0,
2018-05-09 21:30:00,USD,High,Crude Oil Inventories,-2.2M,-0.2M,6.2M,-74.0,-30.0,-28.0,
2018-05-10 15:00:00,EUR,Low,Italian Industrial Production m/m,1.2%,0.4%,-0.5%,104.0,22.0,13.0,
2018-05-10 19:30:00,USD,High,CPI m/m,0.2%,0.3%,-0.1%,104.0,56.0,56.0,
2018-05-10 19:30:00,USD,High,Core CPI m/m,0.1%,0.2%,0.2%,104.0,56.0,56.0,
2018-05-10 19:30:00,USD,Medium,Unemployment Claims,211K,219K,211K,104.0,56.0,56.0,
2018-05-10 21:30:00,USD,Low,Natural Gas Storage,89B,81B,62B,104.0,-22.0,-22.0,
2018-05-11 01:00:00,USD,Low,Federal Budget Balance,214.3B,201.2B,-208.7B,76.0,-12.0,-10.0,
2018-05-11 19:30:00,USD,Low,Import Prices m/m,0.3%,0.5%,-0.2%,76.0,28.0,27.0,
2018-05-11 21:00:00,USD,Medium,Prelim UoM Consumer Sentiment,98.8,98.4,98.8,76.0,-30.0,-24.0,
2018-05-15 13:00:00,EUR,Medium,German Prelim GDP q/q,0.3%,0.4%,0.6%,-156.0,22.0,-16.0,
2018-05-15 13:45:00,EUR,Low,French Final CPI m/m,0.2%,0.1%,0.1%,-156.0,14.0,14.0,
2018-05-15 13:45:00,EUR,Low,French Prelim Private Payrolls q/q,0.3%,0.4%,0.4%,-156.0,14.0,14.0,
2018-05-15 16:00:00,EUR,Medium,Flash GDP q/q,0.4%,0.4%,0.4%,-156.0,13.0,12.0,
2018-05-15 16:00:00,EUR,Medium,German ZEW Economic Sentiment,-8.2,-8.0,-8.2,-156.0,13.0,12.0,
2018-05-15 16:00:00,EUR,Low,Industrial Production m/m,0.5%,0.6%,-0.9%,-156.0,13.0,12.0,
2018-05-15 16:00:00,EUR,Low,ZEW Economic Sentiment,2.4,2.0,1.9,-156.0,13.0,12.0,
2018-05-15 19:30:00,USD,High,Core Retail Sales m/m,0.3%,0.5%,0.4%,-156.0,-60.0,-43.0,
2018-05-15 19:30:00,USD,High,Retail Sales m/m,0.3%,0.4%,0.8%,-156.0,-60.0,-43.0,
2018-05-15 19:30:00,USD,Medium,Empire State Manufacturing Index,20.1,15.1,15.8,-156.0,-60.0,-43.0,
2018-05-15 21:00:00,USD,Low,Business Inventories m/m,0.0%,0.2%,0.6%,-156.0,37.0,21.0,
2018-05-15 21:00:00,USD,Low,NAHB Housing Market Index,70,70,68,-156.0,37.0,21.0,
2018-05-16 03:00:00,USD,Low,TIC Long-Term Purchases,61.8B,51.3B,49.0B,-103.0,-11.0,6.0,
2018-05-16 13:00:00,EUR,Low,German Final CPI m/m,0.0%,0.0%,0.0%,-103.0,-21.0,-17.0,
2018-05-16 16:00:00,EUR,Medium,Final CPI y/y,1.2%,1.2%,1.2%,-103.0,-37.0,-32.0,
2018-05-16 16:00:00,EUR,Low,Final Core CPI y/y,0.7%,0.7%,0.7%,-103.0,-37.0,-32.0,
2018-05-16 19:30:00,USD,High,Building Permits,1.35M,1.35M,1.38M,-103.0,39.0,-22.0,
2018-05-16 19:30:00,USD,Medium,Housing Starts,1.29M,1.32M,1.34M,-103.0,39.0,-22.0,
2018-05-16 20:15:00,USD,Medium,Capacity Utilization Rate,78.0%,78.4%,77.6%,-103.0,50.0,38.0,
2018-05-16 20:15:00,USD,Medium,Industrial Production m/m,0.7%,0.6%,0.7%,-103.0,50.0,38.0,
2018-05-16 21:30:00,USD,High,Crude Oil Inventories,-1.4M,-1.1M,-2.2M,-103.0,-26.0,19.0,
2018-05-17 15:00:00,EUR,Low,Italian Trade Balance,4.53B,3.74B,3.10B,-60.0,-17.0,-13.0,
2018-05-17 19:30:00,USD,Medium,Unemployment Claims,222K,216K,211K,-60.0,-21.0,-18.0,
2018-05-17 19:32:00,USD,Medium,Philly Fed Manufacturing Index,34.4,21.1,23.2,-60.0,-21.0,-18.0,
2018-05-17 21:00:00,USD,Low,CB Leading Index m/m,0.4%,0.4%,0.4%,-60.0,17.0,17.0,
2018-05-17 21:30:00,USD,Low,Natural Gas Storage,106B,105B,89B,-60.0,-17.0,-15.0,
2018-05-18 13:00:00,EUR,Low,German PPI m/m,0.5%,0.3%,0.1%,-72.0,10.0,7.0,
2018-05-18 13:00:00,EUR,Low,German WPI m/m,0.5%,0.2%,0.0%,-72.0,10.0,7.0,
2018-05-18 15:00:00,EUR,Low,Current Account,32.0B,35.1B,36.8B,-72.0,-10.0,-10.0,
2018-05-18 16:00:00,EUR,Low,Trade Balance,21.2B,20.7B,20.9B,-72.0,-36.0,-16.0,
2018-05-22 20:59:00,USD,Low,Richmond Manufacturing Index,16,9,-3,73.0,-24.0,-20.0,
2018-05-23 14:00:00,EUR,Medium,French Flash Manufacturing PMI,55.1,53.6,53.8,-104.0,-63.0,-31.0,
2018-05-23 14:00:00,EUR,Medium,French Flash Services PMI,54.3,57.1,57.4,-104.0,-63.0,-31.0,
2018-05-23 14:30:00,EUR,Medium,German Flash Manufacturing PMI,56.8,57.9,58.1,-104.0,-57.0,-54.0,
2018-05-23 14:30:00,EUR,Medium,German Flash Services PMI,52.1,53.1,53.0,-104.0,-57.0,-54.0,
2018-05-23 15:00:00,EUR,Medium,Flash Manufacturing PMI,55.5,56.1,56.2,-104.0,32.0,29.0,
2018-05-23 15:00:00,EUR,Medium,Flash Services PMI,53.9,54.7,54.7,-104.0,32.0,29.0,
2018-05-23 20:45:00,USD,Low,Flash Manufacturing PMI,56.6,56.6,56.5,-104.0,-20.0,-17.0,
2018-05-23 20:45:00,USD,Low,Flash Services PMI,55.7,54.9,54.6,-104.0,-20.0,-17.0,
2018-05-23 20:55:00,EUR,Low,Consumer Confidence,0,0,0,-104.0,21.0,20.0,
2018-05-23 21:00:00,USD,Low,New Home Sales,662K,680K,672K,-104.0,21.0,20.0,
2018-05-23 21:30:00,USD,High,Crude Oil Inventories,5.8M,-2.5M,-1.4M,-104.0,-17.0,-17.0,
2018-05-24 13:00:00,EUR,Low,German Final GDP q/q,0.3%,0.3%,0.3%,74.0,-28.0,-20.0,
2018-05-24 13:00:00,EUR,Low,German GfK Consumer Climate,10.7,10.8,10.8,74.0,-28.0,-20.0,
2018-05-24 19:30:00,USD,Medium,Unemployment Claims,234K,220K,223K,74.0,-19.0,11.0,
2018-05-24 19:59:00,EUR,Low,Belgian NBB Business Climate,0.2,0.6,1.0,74.0,-21.0,-17.0,
2018-05-24 20:00:00,USD,Low,HPI m/m,0.1%,0.5%,0.6%,74.0,-21.0,-17.0,
2018-05-24 21:00:00,USD,Medium,Existing Home Sales,5.46M,5.56M,5.60M,74.0,33.0,22.0,
2018-05-24 21:30:00,USD,Low,Natural Gas Storage,91B,92B,106B,74.0,-23.0,-23.0,
2018-05-25 15:00:00,EUR,Medium,German ifo Business Climate,102.2,102.0,102.2,-98.0,40.0,21.0,
2018-05-25 19:30:00,USD,High,Core Durable Goods Orders m/m,0.9%,0.5%,0.1%,-98.0,-34.0,21.0,
2018-05-25 19:30:00,USD,Medium,Durable Goods Orders m/m,-1.7%,-1.3%,2.7%,-98.0,-34.0,21.0,
2018-05-25 21:00:00,USD,Medium,Revised UoM Consumer Sentiment,98.0,98.8,98.8,-98.0,16.0,13.0,
2018-05-29 15:00:00,EUR,Medium,M3 Money Supply y/y,3.9%,3.9%,3.7%,-129.0,-44.0,-30.0,
2018-05-29 15:00:00,EUR,Low,Private Loans y/y,2.9%,3.2%,2.9%,-129.0,-44.0,-30.0,
2018-05-29 20:00:00,USD,Low,S&P/CS Composite-20 HPI y/y,6.8%,6.5%,6.8%,-129.0,-17.0,-17.0,
2018-05-29 21:00:00,USD,High,CB Consumer Confidence,128.0,128.2,125.6,-129.0,-30.0,15.0,
2018-05-30 13:00:00,EUR,Medium,German Retail Sales m/m,2.3%,0.5%,-0.4%,158.0,32.0,26.0,
2018-05-30 13:00:00,EUR,Low,German Import Prices m/m,0.6%,0.7%,0.0%,158.0,32.0,26.0,
2018-05-30 13:00:00,EUR,Medium,German Prelim CPI m/m,0.5%,0.3%,0.0%,158.0,32.0,26.0,
2018-05-30 13:45:00,EUR,Low,French Consumer Spending m/m,-1.5%,0.2%,0.2%,158.0,28.0,24.0,
2018-05-30 13:45:00,EUR,Low,French Prelim GDP q/q,0.2%,0.3%,0.3%,158.0,28.0,24.0,
2018-05-30 14:00:00,EUR,Medium,Spanish Flash CPI y/y,2.0%,1.7%,1.1%,158.0,42.0,-16.0,
2018-05-30 14:55:00,EUR,Low,German Unemployment Change,-11K,-10K,-8K,158.0,-30.0,-30.0,
2018-05-30 19:15:00,USD,High,ADP Non-Farm Employment Change,178K,191K,163K,158.0,25.0,20.0,
2018-05-30 19:30:00,USD,High,Prelim GDP q/q,2.2%,2.3%,2.3%,158.0,-17.0,-12.0,
2018-05-30 19:30:00,USD,Low,Goods Trade Balance,-68.2B,-71.2B,-68.3B,158.0,-17.0,-12.0,
2018-05-30 19:30:00,USD,Low,Prelim GDP Price Index q/q,1.9%,2.0%,2.0%,158.0,-17.0,-12.0,
2018-05-30 19:30:00,USD,Low,Prelim Wholesale Inventories m/m,0.0%,0.4%,0.3%,158.0,-17.0,-12.0,
2018-05-31 13:45:00,EUR,Low,French Prelim CPI m/m,0.4%,0.3%,0.2%,83.0,34.0,23.0,
2018-05-31 15:00:00,EUR,Low,Italian Monthly Unemployment Rate,11.2%,10.9%,11.1%,83.0,20.0,20.0,
2018-05-31 16:00:00,EUR,Medium,CPI Flash Estimate y/y,1.9%,1.6%,1.2%,83.0,-30.0,-24.0,
2018-05-31 16:00:00,EUR,Medium,Core CPI Flash Estimate y/y,1.1%,1.0%,0.7%,83.0,-30.0,-24.0,
2018-05-31 16:00:00,EUR,Low,Italian Prelim CPI m/m,0.4%,0.2%,0.1%,83.0,-30.0,-24.0,
2018-05-31 16:00:00,EUR,Low,Unemployment Rate,8.5%,8.4%,8.6%,83.0,-30.0,-24.0,
2018-05-31 19:30:00,USD,Medium,Core PCE Price Index m/m,0.2%,0.1%,0.2%,83.0,-44.0,-27.0,
2018-05-31 19:30:00,USD,Medium,Personal Spending m/m,0.6%,0.4%,0.5%,83.0,-44.0,-27.0,
2018-05-31 19:30:00,USD,Medium,Unemployment Claims,221K,228K,234K,83.0,-44.0,-27.0,
2018-05-31 19:30:00,USD,Low,Personal Income m/m,0.3%,0.3%,0.2%,83.0,-44.0,-27.0,
2018-05-31 20:45:00,USD,Medium,Chicago PMI,62.7,58.2,57.6,83.0,36.0,26.0,
2018-05-31 21:00:00,USD,Low,Pending Home Sales m/m,-1.3%,0.4%,0.6%,83.0,34.0,23.0,
2018-05-31 21:30:00,USD,Low,Natural Gas Storage,96B,100B,91B,83.0,-41.0,17.0,
2018-05-31 22:00:00,USD,High,Crude Oil Inventories,-3.6M,-0.4M,5.8M,83.0,-57.0,-36.0,
2018-06-01 14:15:00,EUR,Low,Spanish Manufacturing PMI,53.4,53.9,54.4,-101.0,21.0,18.0,
2018-06-01 14:45:00,EUR,Low,Italian Manufacturing PMI,52.7,53.0,53.5,-101.0,-19.0,-16.0,
2018-06-01 14:50:00,EUR,Low,French Final Manufacturing PMI,54.4,55.1,55.1,-101.0,-20.0,-16.0,
2018-06-01 14:55:00,EUR,Low,German Final Manufacturing PMI,56.9,56.8,56.8,-101.0,20.0,14.0,
2018-06-01 15:00:00,EUR,Low,Final Manufacturing PMI,55.5,55.5,55.5,-101.0,20.0,16.0,
2018-06-01 19:30:00,USD,High,Average Hourly Earnings m/m,0.3%,0.2%,0.1%,-101.0,-40.0,-40.0,
2018-06-01 19:30:00,USD,High,Non-Farm Employment Change,223K,189K,159K,-101.0,-40.0,-40.0,
2018-06-01 19:30:00,USD,High,Unemployment Rate,3.8%,3.9%,3.9%,-101.0,-40.0,-40.0,
2018-06-01 20:45:00,USD,Low,Final Manufacturing PMI,56.4,56.6,56.6,-101.0,-65.0,-37.0,
2018-06-01 21:00:00,USD,High,ISM Manufacturing PMI,58.7,58.3,57.3,-101.0,-61.0,-61.0,
2018-06-01 21:00:00,USD,Low,Construction Spending m/m,1.8%,0.8%,-1.7%,-101.0,-61.0,-61.0,
2018-06-01 21:00:00,USD,Low,ISM Manufacturing Prices,79.5,78.1,79.3,-101.0,-61.0,-61.0,
2018-06-01 21:00:00,USD,Low,Wards Total Vehicle Sales,16.8M,16.7M,17.1M,-101.0,-61.0,-61.0,
2018-06-01 21:00:00,USD,Low,Total Vehicle Sales,16.9M,17.0M,17.2M,-101.0,-61.0,-61.0,
2018-06-04 14:00:00,EUR,Low,Spanish Unemployment Change,-83.7K,-105.7K,-86.7K,88.0,39.0,39.0,
2018-06-04 15:30:00,EUR,Low,Sentix Investor Confidence,9.3,18.6,19.2,88.0,30.0,15.0,
2018-06-04 16:00:00,EUR,Low,PPI m/m,0.0%,0.2%,0.1%,88.0,26.0,26.0,
2018-06-04 21:00:00,USD,Low,Factory Orders m/m,-0.8%,-0.4%,1.7%,88.0,-33.0,14.0,
2018-06-05 14:15:00,EUR,Low,Spanish Services PMI,56.4,56.4,55.6,75.0,-25.0,-18.0,
2018-06-05 14:45:00,EUR,Low,Italian Services PMI,53.1,52.9,52.6,75.0,25.0,20.0,
2018-06-05 14:50:00,EUR,Low,French Final Services PMI,54.3,54.3,54.3,75.0,25.0,23.0,
2018-06-05 14:55:00,EUR,Low,German Final Services PMI,52.1,52.1,52.1,75.0,25.0,23.0,
2018-06-05 15:00:00,EUR,Low,Final Services PMI,53.8,53.9,53.9,75.0,25.0,23.0,
2018-06-05 16:00:00,EUR,Low,Retail Sales m/m,0.1%,0.5%,0.4%,75.0,-14.0,-14.0,
2018-06-05 20:45:00,USD,Low,Final Services PMI,56.8,55.7,55.7,75.0,-17.0,-17.0,
2018-06-05 21:00:00,USD,High,ISM Services PMI,58.6,57.9,56.8,75.0,-18.0,-14.0,
2018-06-05 21:00:00,USD,Low,JOLTS Job Openings,6.70M,6.49M,6.63M,75.0,-18.0,-14.0,
2018-06-06 19:30:00,USD,Low,Revised Nonfarm Productivity q/q,0.4%,0.7%,0.7%,87.0,13.0,13.0,
2018-06-06 19:30:00,USD,Low,Revised Unit Labor Costs q/q,2.9%,2.7%,2.7%,87.0,13.0,13.0,
2018-06-06 19:30:00,USD,Low,Trade Balance,-46.2B,-50.0B,-47.2B,87.0,13.0,13.0,
2018-06-06 21:30:00,USD,High,Crude Oil Inventories,2.1M,-2.0M,-3.6M,87.0,-20.0,12.0,
2018-06-07 13:00:00,EUR,Low,German Factory Orders m/m,-2.5%,0.7%,-1.1%,79.0,-22.0,-14.0,
2018-06-07 13:45:00,EUR,Low,French Trade Balance,-5.0B,-5.1B,-5.0B,79.0,26.0,16.0,
2018-06-07 15:00:00,EUR,Low,Italian Retail Sales m/m,-0.7%,0.2%,-0.2%,79.0,-16.0,-14.0,
2018-06-07 16:00:00,EUR,Low,Revised GDP q/q,0.4%,0.4%,0.4%,79.0,12.0,9.0,
2018-06-07 19:30:00,USD,Medium,Unemployment Claims,222K,223K,223K,79.0,-19.0,10.0,
2018-06-07 21:00:00,USD,Low,IBD/TIPP Economic Optimism,53.9,54.2,53.6,79.0,23.0,15.0,
2018-06-07 21:30:00,USD,Low,Natural Gas Storage,92B,87B,96B,79.0,18.0,17.0,
2018-06-08 02:00:00,USD,Low,Consumer Credit m/m,9.3B,13.9B,12.3B,-95.0,-11.0,-7.0,
2018-06-08 13:00:00,EUR,Low,German Industrial Production m/m,-1.0%,0.4%,1.7%,-95.0,-39.0,-39.0,
2018-06-08 13:00:00,EUR,Low,German Trade Balance,19.4B,20.3B,22.0B,-95.0,-39.0,-39.0,
2018-06-08 13:45:00,EUR,Low,French Industrial Production m/m,-0.5%,0.4%,-0.4%,-95.0,-17.0,-10.0,
2018-06-08 21:00:00,USD,Low,Final Wholesale Inventories m/m,0.1%,0.0%,0.0%,-95.0,22.0,14.0,
2018-06-11 15:00:00,EUR,Low,Italian Industrial Production m/m,-1.2%,-0.7%,1.2%,51.0,-29.0,12.0,
2018-06-12 12:30:00,EUR,Low,French Final Private Payrolls q/q,0.2%,0.3%,0.3%,-68.0,-19.0,8.0,
2018-06-12 15:00:00,EUR,Low,Italian Quarterly Unemployment Rate,11.1%,11.1%,11.1%,-68.0,21.0,15.0,
2018-06-12 16:00:00,EUR,Medium,German ZEW Economic Sentiment,-16.1,-14.6,-8.2,-68.0,17.0,17.0,
2018-06-12 16:00:00,EUR,Low,ZEW Economic Sentiment,-12.6,0.1,2.4,-68.0,17.0,17.0,
2018-06-12 17:00:00,USD,Low,NFIB Small Business Index,107.8,105.2,104.8,-68.0,-13.0,-9.0,
2018-06-12 19:30:00,USD,High,CPI m/m,0.2%,0.2%,0.2%,-68.0,26.0,26.0,
